filename,filepath,total_rows,total_columns,analyzed_columns,filled_rows,incomplete_rows,empty_rows,empty_cell_percentage,data_dict_file,data_dict_status,total_variables,status
abcd_meim01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_meim01.txt,28542,25,14,1,28541,0,44.43,NOT FOUND,no match,0,success
autism_spectrum_dis_p01.txt,/home/rif17002/honors_thesis/ABCD_files/autism_spectrum_dis_p01.txt,33516,31,20,1,19868,13647,81.76,NOT FOUND,no match,0,success
abcd_fbpap01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbpap01.txt,10415,46,35,1,10414,0,14.26,NOT FOUND,no match,0,success
abcd_svs01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_svs01.txt,22291,15,4,775,19880,1636,46.23,NOT FOUND,no match,0,success
abcd_ppdms01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ppdms01.txt,39767,29,18,1,39766,0,62.19,NOT FOUND,no match,0,success
abcd_yrb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yrb01.txt,28542,15,4,1,28477,64,25.18,NOT FOUND,no match,0,success
soc_dev_fu_feedback01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_feedback01.txt,1627,40,29,1,1610,16,60.49,NOT FOUND,no match,0,success
drug_use_disorders01.txt,/home/rif17002/honors_thesis/ABCD_files/drug_use_disorders01.txt,22001,452,441,1,11,21989,99.99,NOT FOUND,no match,0,success
abcd_ddtifp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ddtifp201.txt,19588,852,841,18686,33,869,4.44,NOT FOUND,no match,0,success
sleep_problems_p01.txt,/home/rif17002/honors_thesis/ABCD_files/sleep_problems_p01.txt,33516,16,5,20,19959,13537,74.71,NOT FOUND,no match,0,success
abcd_midr2semp102.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midr2semp102.txt,16570,323,312,16416,154,0,0.48,NOT FOUND,no match,0,success
soc_dev_fu_neighbor_p01.txt,/home/rif17002/honors_thesis/ABCD_files/soc_dev_fu_neighbor_p01.txt,1627,36,25,1612,0,15,0.92,NOT FOUND,no match,0,success
abcd_socdev_child_fb01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_socdev_child_fb01.txt,2301,40,29,1,2269,31,51.35,NOT FOUND,no match,0,success
abcd_crpf01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_crpf01.txt,39767,25,14,1,39766,0,38.24,NOT FOUND,no match,0,success
mriqcrp302.txt,/home/rif17002/honors_thesis/ABCD_files/mriqcrp302.txt,19704,238,227,1,19703,0,25.55,NOT FOUND,no match,0,success
abcd_tfnbr2bwdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfnbr2bwdp201.txt,16338,372,361,16136,70,132,1.03,NOT FOUND,no match,0,success
alcohol_use_disorder01.txt,/home/rif17002/honors_thesis/ABCD_files/alcohol_use_disorder01.txt,33516,65,54,1,12,33503,99.99,NOT FOUND,no match,0,success
pasr01.txt,/home/rif17002/honors_thesis/ABCD_files/pasr01.txt,22291,149,138,1,22290,0,2.47,NOT FOUND,no match,0,success
bipolar_disorders01.txt,/home/rif17002/honors_thesis/ABCD_files/bipolar_disorders01.txt,33516,101,90,1,20131,13384,91.79,NOT FOUND,no match,0,success
multigrp_ethnic_id_meim01.txt,/home/rif17002/honors_thesis/ABCD_files/multigrp_ethnic_id_meim01.txt,6252,19,8,5477,770,5,9.24,NOT FOUND,no match,0,success
sph01.txt,/home/rif17002/honors_thesis/ABCD_files/sph01.txt,39767,28,17,408,39359,0,21.11,NOT FOUND,no match,0,success
pacc01.txt,/home/rif17002/honors_thesis/ABCD_files/pacc01.txt,39767,20,9,1,39766,0,55.94,NOT FOUND,no match,0,success
abcd_tfabwdp201.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tfabwdp201.txt,16864,367,356,16769,25,70,0.49,NOT FOUND,no match,0,success
abcd_pff01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_pff01.txt,11877,33,22,56,98,11723,98.83,NOT FOUND,no match,0,success
abcd_lpds01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_lpds01.txt,39767,161,150,1,39766,0,27.42,NOT FOUND,no match,0,success
recog_memory_trial_level01.txt,/home/rif17002/honors_thesis/ABCD_files/recog_memory_trial_level01.txt,17116,37,26,1,17115,0,96.15,NOT FOUND,no match,0,success
plus01.txt,/home/rif17002/honors_thesis/ABCD_files/plus01.txt,28542,103,92,1,28541,0,97.55,NOT FOUND,no match,0,success
generaled_anx_disorder01.txt,/home/rif17002/honors_thesis/ABCD_files/generaled_anx_disorder01.txt,33516,65,54,1,20131,13384,95.81,NOT FOUND,no match,0,success
abcd_fbdss01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_fbdss01.txt,82320,32,21,1,82319,0,5.87,NOT FOUND,no match,0,success
abcd_yksad01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_yksad01.txt,39767,71,60,1,39766,0,19.26,NOT FOUND,no match,0,success
abcd_ytt01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ytt01.txt,39767,35,24,1,34039,5727,94.46,NOT FOUND,no match,0,success
abcd_hers01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_hers01.txt,39767,13,2,22476,10777,6514,29.93,NOT FOUND,no match,0,success
abcd_tr2bwdp202.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_tr2bwdp202.txt,16570,520,509,16482,27,61,0.45,NOT FOUND,no match,0,success
abcd_midasemp102.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_midasemp102.txt,17233,323,312,17134,99,0,0.34,NOT FOUND,no match,0,success
vancouver_identity_accult01.txt,/home/rif17002/honors_thesis/ABCD_files/vancouver_identity_accult01.txt,6252,30,19,1,6246,5,35.62,NOT FOUND,no match,0,success
abcd_ymypisu01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_ymypisu01.txt,34402,134,123,1,34393,8,86.52,NOT FOUND,no match,0,success
led_school_part_101.txt,/home/rif17002/honors_thesis/ABCD_files/led_school_part_101.txt,10562,61,50,1,10561,0,10.14,NOT FOUND,no match,0,success
abcd_cbcl01.txt,/home/rif17002/honors_thesis/ABCD_files/abcd_cbcl01.txt,39767,132,121,1,39766,0,1.24,NOT FOUND,no match,0,success
