"subjectkey","subjectkey_numeric","class","prob1","prob2","prob3","prob4","prob5"
"NDAR_INVCA6R8P2J",4595,1,0.999434256822258,6.15046577709573e-07,0.000198588213024843,0.000259572551639893,0.000106967366499688
"NDAR_INVCA6UX1YE",4596,4,1.42720535305215e-05,7.10226028988508e-16,0.433413677342368,0.566445710511536,0.000126340092564906
"NDAR_INVCACFMM98",4597,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCAL4W4CW",4598,4,1.61142856008592e-05,6.02577854229283e-11,0.306346917597117,0.400375308097079,0.293261659959945
"NDAR_INVCAL7H8E5",4599,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCB2NZA8D",4600,1,0.707357631301782,3.82979728787092e-07,0.101999707828718,0.133316600216167,0.0573256776736042
"NDAR_INVCB2Z3BZD",4601,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCB3T3T8X",4602,2,0.000316639983044362,0.945257519211945,2.685953843776e-09,3.51075548484844e-09,0.0544258346083017
"NDAR_INVCB9AY93V",4603,4,0.00492659289195922,2.81308108062175e-10,0.422011791574216,0.551563040048449,0.0214985752040678
"NDAR_INVCBLVCZDM",4604,4,0.000374328600832425,1.16187523713307e-13,0.433141682603742,0.566103349655981,0.000380639139328595
"NDAR_INVCBM6X4MC",4605,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCBPYR2EY",4606,1,0.999953305945867,5.36429080420468e-07,1.62077126191529e-05,2.11852700490726e-05,8.76464238481502e-06
"NDAR_INVCBRAKW03",4607,1,0.461215003168509,1.39056119806185e-07,0.212803414129623,0.278139599616838,0.0478418440289103
"NDAR_INVCBV85UMM",4608,1,0.999976470634426,1.16685058444994e-06,5.79174282770733e-06,7.5704580663266e-06,9.00031409591057e-06
"NDAR_INVCBVP6BDH",4609,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVCC7178BU",4610,1,0.630320937700752,5.79479041029433e-09,0.159106976580998,0.207958511443381,0.0026135684800785
"NDAR_INVCCBAJKLY",4611,5,6.40066008283979e-05,0.00213526216657961,3.28401651661376e-06,4.29227214816614e-06,0.997793154943927
"NDAR_INVCCBRA37Z",4612,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCCL8MNW4",4613,5,0.304738734745541,0.0149888017836534,0.159641809630924,0.208653450934381,0.3119772029055
"NDAR_INVCCPGPFR1",4614,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCCWR4KMC",4615,4,9.09116045886799e-05,2.00755239335609e-15,0.433410060802816,0.566450575074946,4.84525176465995e-05
"NDAR_INVCCYUB5TM",4616,1,0.999998918066484,1.03906118047514e-06,1.02645845871568e-08,1.3417506131637e-08,1.91902448646449e-08
"NDAR_INVCD3GLYXK",4617,4,0.000568569901103334,7.60209312111215e-12,0.430340018287951,0.562440970194456,0.0066504416088879
"NDAR_INVCD4KJZEY",4618,4,3.18007553780857e-05,5.71521655863229e-16,0.433433113317498,0.566474596701095,6.04892260278318e-05
"NDAR_INVCD63NC88",4619,4,2.57883625606513e-05,3.20499878320892e-11,0.338767341158782,0.44274630794647,0.218460562500138
"NDAR_INVCDEVBT55",4620,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCDF01T03",4621,1,0.957817730762034,2.02963244401507e-05,0.00460730534780022,0.00602201592622795,0.031532651639498
"NDAR_INVCDNAUD1U",4622,5,0.128877748553471,0.00018254540607148,0.00572689216495157,0.00748524247339522,0.857727571402111
"NDAR_INVCDNXAUT3",4623,4,0.000116862049908621,3.12066702668054e-12,0.431224496210155,0.563584528374229,0.00507411336258619
"NDAR_INVCDP4CRFV",4624,4,0.00018577946685257,2.53734683351773e-17,0.433387883046933,0.56642471471039,1.62277582488462e-06
"NDAR_INVCE0TWGXM",4625,4,1.23270413612326e-05,4.50499543927275e-13,0.42826083816835,0.559709351536129,0.0120174832537088
"NDAR_INVCE16DXG2",4626,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCE2AYCK6",4627,4,0.000281464867146706,1.6425131599219e-14,0.433277787258288,0.566278746257763,0.000162001616785692
"NDAR_INVCE74W945",4628,4,6.48086438305433e-05,6.44680929999956e-15,0.433378609360142,0.566407363536473,0.000149218459548341
"NDAR_INVCE8LF65E",4629,4,0.000370997064664636,5.13240109029322e-09,0.42387015379384,0.553983622029794,0.0217752219793001
"NDAR_INVCE9MY4X4",4630,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCEBCR090",4631,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCECKJY72",4632,1,0.486589965272257,1.81303203887675e-05,0.0444469627486619,0.0580936432950675,0.410851298363625
"NDAR_INVCEGFEM93",4633,1,0.87065409513723,3.3353927431645e-08,0.0542217078782342,0.0708699310003914,0.00425423263021657
"NDAR_INVCEJHKU6W",4634,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCENTPAJU",4635,4,1.90562494197275e-05,1.76157236873353e-17,0.43346218543907,0.566512499597534,6.25871397547619e-06
"NDAR_INVCERCRP3L",4636,4,0.000113433544832864,1.72469057764635e-12,0.432815904704056,0.565673896094703,0.00139676565468426
"NDAR_INVCEWUA63Z",4637,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCF5R0X98",4638,4,3.96693164681748e-05,2.86990119615971e-15,0.433405107140159,0.566440415908645,0.000114807634724786
"NDAR_INVCFCXNV7G",4639,2,0.168446168414329,0.831463996345955,8.34663815869957e-07,1.09098896075003e-06,8.79095869388925e-05
"NDAR_INVCFD4KND6",4640,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCFFWJJ1H",4641,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCFK3HDCF",4642,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCFK7R6RZ",4643,4,0.0690425587207976,2.43263949568613e-12,0.403495766741522,0.527375931517142,8.57430181058707e-05
"NDAR_INVCFPHXFHE",4644,4,0.000179491029237562,4.15606107939331e-15,0.43336920257616,0.566399595454318,5.17109402808237e-05
"NDAR_INVCFPMDG7R",4645,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCFT8L45Y",4646,1,0.979937663675481,0.00144296184267222,5.90817038096403e-05,7.72246956174276e-05,0.01848306808242
"NDAR_INVCFTDDBW7",4647,4,0.000981355548956681,1.68752601066803e-15,0.433036642215797,0.565970149108768,1.18531264770349e-05
"NDAR_INVCFYJ60VA",4648,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCFYN2FEF",4649,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCG1XBZFD",4650,4,0.30947822051759,6.23344281054713e-09,0.295712439329837,0.38650315426846,0.00830617965067078
"NDAR_INVCG7XE3KT",4651,4,0.00137096260851609,5.7716055111772e-12,0.431621479638235,0.564119623325742,0.00288793442173501
"NDAR_INVCG8XPP5D",4652,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCGBM7G8T",4653,4,0.000100482001943841,1.32804190824156e-17,0.433425842635411,0.566472133621485,1.54174116022898e-06
"NDAR_INVCGEMFA5B",4654,4,7.17148614845195e-05,4.97779310388192e-16,0.433427305664762,0.566470494794431,3.04846793213434e-05
"NDAR_INVCGHNP1DK",4655,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCGLGYDAH",4656,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCGMN92RW",4657,5,3.42722882030742e-06,0.366016668015775,3.93233680790645e-09,5.13972002884657e-09,0.633979895683348
"NDAR_INVCGNRE8LG",4658,1,0.962597954318675,3.79022273796835e-07,0.0133795302002315,0.0174877028840979,0.00653443357472167
"NDAR_INVCGWV06JE",4659,4,0.040516761022517,8.78206729655012e-09,0.377470985614323,0.493353017101295,0.0886592274797972
"NDAR_INVCGXC468Y",4660,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCH01N86F",4661,4,1.78238547422095e-05,4.47448716493999e-15,0.433342604078526,0.566355114842998,0.000284457223729673
"NDAR_INVCH4XW8M5",4662,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCHEA6N8V",4663,4,9.35822948503301e-05,6.51024109445732e-12,0.433227685297399,0.566204156717441,0.000474575683799923
"NDAR_INVCHJ9MR5U",4664,5,0.000105336049668545,7.11458580757995e-10,0.253521676514884,0.33134033344484,0.415032653279148
"NDAR_INVCHLG4G6P",4665,4,5.74738831016811e-06,4.1132412401317e-17,0.433468539054464,0.566517091380074,8.62217715175846e-06
"NDAR_INVCHUKUNFD",4666,4,1.90562494197275e-05,1.76157236873353e-17,0.43346218543907,0.566512499597534,6.25871397547619e-06
"NDAR_INVCJ001M61",4667,4,0.0105812776415781,1.78015350365584e-12,0.428696877634998,0.560303991711261,0.000417853010383429
"NDAR_INVCJ0YPLW6",4668,4,2.87840540059657e-05,7.29097836751891e-15,0.433432098314567,0.566470264948691,6.88526827285595e-05
"NDAR_INVCJ5UYUBX",4669,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCJ8FE0MN",4670,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCJA85ZRD",4671,5,0.00121920209013997,0.0340469532084389,2.0543673256142e-06,2.68514441013924e-06,0.964729105189685
"NDAR_INVCJG4D05U",4672,4,0.0174549058841516,1.40091570826618e-08,0.362904810019345,0.474314069169922,0.145326200917425
"NDAR_INVCJH4YEDW",4673,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCJHJMM1A",4674,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCJJ6DH5D",4675,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCJN8VTTY",4676,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCJW0RAFP",4677,1,0.801889939839185,0.0425643873870356,3.23729568113332e-05,4.23140940841249e-05,0.155470985722884
"NDAR_INVCK2JFJP6",4678,4,0.235715446838434,2.38820573916773e-08,0.31831449099045,0.416042956083013,0.0299270822060457
"NDAR_INVCK4E8YDE",4679,4,0.00012863295968621,2.0349305309306e-14,0.43327128140515,0.566266837727283,0.000333247907860318
"NDAR_INVCK8BV0JF",4680,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCK8WM58K",4681,4,9.2799256651397e-06,4.22210282456038e-17,0.433461876838688,0.566508565879545,2.02773561020717e-05
"NDAR_INVCKA8AFM8",4682,5,0.000243733341692167,7.23054224651008e-09,0.0943577382552851,0.12332162134956,0.78207689982292
"NDAR_INVCKB3W23J",4683,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCKDH5018",4684,2,0.198021930874462,0.595068710596147,2.9675784121561e-06,3.87889182536247e-06,0.206902512059154
"NDAR_INVCKDU4DXE",4685,4,2.87840540059657e-05,7.29097836751891e-15,0.433432098314567,0.566470264948691,6.88526827285595e-05
"NDAR_INVCKMG9A44",4686,4,0.315215597393843,5.99810962980426e-13,0.296820045861165,0.387952926349972,1.14303944193137e-05
"NDAR_INVCKPFPG3N",4687,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCKTT8HAT",4688,4,0.0670893395903735,5.05047931257704e-11,0.403805494379472,0.5277766887639,0.00132847721574919
"NDAR_INVCL18941F",4689,1,0.999999090090208,9.94554757527392e-09,3.82227955279654e-07,4.99625955833406e-07,1.81103333153814e-08
"NDAR_INVCL1R63XL",4690,4,0.000244014182742291,1.01651539681942e-15,0.433361546726322,0.566389029812303,5.40927863165774e-06
"NDAR_INVCL50XAPB",4691,4,0.000999314319010078,4.10111663166816e-11,0.426195473936482,0.55702555981067,0.0157796518928269
"NDAR_INVCL57VY2A",4692,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCL748RXE",4693,4,1.42720535305215e-05,7.10226028988508e-16,0.433413677342368,0.566445710511536,0.000126340092564906
"NDAR_INVCL9HK006",4694,4,0.0148429165086161,0.00016067155247906,0.347502749916979,0.454179339508488,0.183314322513437
"NDAR_INVCLA2CZ2U",4695,4,1.42720535305215e-05,7.10226028988508e-16,0.433413677342368,0.566445710511536,0.000126340092564906
"NDAR_INVCLAFAT0D",4696,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCLJVMA6R",4697,1,0.78927620719845,4.3329784768481e-08,0.0875268559981066,0.114400623320909,0.00879627015274933
"NDAR_INVCLL3TR97",4698,4,0.000552266080915396,6.97160782259171e-12,0.430472521183648,0.562614075913731,0.00636113681473389
"NDAR_INVCLL6BCXN",4699,4,4.08123026407853e-05,1.77711567274742e-11,0.432452568856661,0.565190159451825,0.0023164593711021
"NDAR_INVCLPUR48B",4700,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCLPZV4DJ",4701,4,4.16143678468273e-05,3.10557414195412e-15,0.433402908602194,0.566437696506818,0.000117780523137506
"NDAR_INVCLWMJ2FL",4702,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCM5LWCBW",4703,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCM7KCH5J",4704,4,0.0175274797520106,6.07861857055152e-09,0.40784737212539,0.533047766828431,0.0415773752155505
"NDAR_INVCM8902RM",4705,4,6.48086438305433e-05,6.44680929999956e-15,0.433378609360142,0.566407363536473,0.000149218459548341
"NDAR_INVCM90UZ9J",4706,5,2.78434839454705e-07,6.66928734401903e-06,5.46307741505849e-06,7.14007892393955e-06,0.999980449121478
"NDAR_INVCMBCKPBP",4707,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVCMBYYG5A",4708,5,2.48452164422089e-05,0.000189018626049138,1.10573668689722e-05,1.44520130033461e-05,0.999760626777636
"NDAR_INVCMGFWG2E",4709,2,1.60319163740054e-06,0.999998396096622,2.36700878449581e-18,3.09418695914122e-18,7.11740520286881e-10
"NDAR_INVCMPRKMKC",4710,4,0.000345458855591807,4.67788346260425e-09,0.424057616176076,0.554228388508232,0.0213685317822165
"NDAR_INVCMX833NE",4711,4,0.00047756777794862,5.30456374260678e-13,0.432595528774514,0.565387228765988,0.00153967468101956
"NDAR_INVCMZW3E54",4712,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCN1HRZGC",4713,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCN7V5XKE",4714,4,6.48086438305433e-05,6.44680929999956e-15,0.433378609360142,0.566407363536473,0.000149218459548341
"NDAR_INVCN8DWC2V",4715,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCNCRDPTT",4716,4,2.94218819313021e-05,2.45162846872057e-17,0.433460597444274,0.56650811613145,1.86454234408644e-06
"NDAR_INVCNEJ2G76",4717,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCNFM9U01",4718,2,0.0732680172268037,0.900321889993437,6.26756442903832e-07,8.19232959168549e-07,0.0264086467903572
"NDAR_INVCNGUX127",4719,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCNW0CYU4",4720,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCNYD3GCA",4721,4,3.61369631498832e-06,2.33643806989449e-17,0.433463671690677,0.566507309342865,2.54052701437232e-05
"NDAR_INVCNZEMPHG",4722,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCP16BG12",4723,2,8.13339758304723e-06,0.99997848340859,2.32775640812221e-13,3.04268997769893e-13,1.33831932895128e-05
"NDAR_INVCP2K1NFW",4724,4,2.75491941674135e-06,9.38763890200511e-16,0.433257636040891,0.566234722266395,0.000504886773296847
"NDAR_INVCP3Z2564",4725,4,0.000981355548956681,1.68752601066803e-15,0.433036642215797,0.565970149108768,1.18531264770349e-05
"NDAR_INVCP854T1A",4726,4,0.124164081844337,1.02458375198984e-08,0.361038246968202,0.471879461567156,0.0429181993744668
"NDAR_INVCP9MXC42",4727,4,9.09116045886799e-05,2.00755239335609e-15,0.433410060802816,0.566450575074946,4.84525176465995e-05
"NDAR_INVCPAB62JD",4728,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCPJCZKP2",4729,5,0.203140526023946,0.00664708987834605,0.00225633630544488,0.00294913965580508,0.785006908136458
"NDAR_INVCPJU37VH",4730,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCPKCD2H0",4731,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCPMC364N",4732,4,0.0690425587207976,2.43263949568613e-12,0.403495766741522,0.527375931517142,8.57430181058707e-05
"NDAR_INVCPMFLM9H",4733,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCPP81585",4734,5,0.000146205195265278,0.174015798748413,1.5356968493804e-07,2.0072271619174e-07,0.82583764176392
"NDAR_INVCPPYNGF9",4735,5,5.50212553261441e-05,5.51045141333675e-10,0.177546133736702,0.232042514255262,0.590356330201664
"NDAR_INVCPT9ZT4B",4736,4,7.54957577624595e-06,5.86224684949e-15,0.433192710399701,0.566155457050006,0.00064428297451033
"NDAR_INVCPUDHWZM",4737,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCPYE49R9",4738,4,8.31166611065709e-05,7.22937047727199e-12,0.431206213162412,0.563567966671803,0.00514270349744886
"NDAR_INVCPYLG68G",4739,5,2.5297085080209e-06,9.36338160543647e-07,0.000133936242648184,0.000175050322682874,0.999687547388
"NDAR_INVCR43W7MR",4740,4,0.00339825619736917,1.07209048589759e-14,0.43198379150856,0.564598202410443,1.97498836175085e-05
"NDAR_INVCR5CRNZU",4741,1,0.999988258160275,1.00922122116659e-05,1.97900186146652e-07,2.58683846190897e-07,1.19304348061706e-06
"NDAR_INVCR7WRBTX",4742,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCR8X09T2",4743,4,3.03384286485144e-05,1.34781461664874e-11,0.426205326363074,0.557027550881001,0.0167367843137975
"NDAR_INVCRCB0WAL",4744,5,0.352212745821307,3.97124545095537e-06,0.110674592095402,0.144654379219069,0.392454311618771
"NDAR_INVCRKZ5CYD",4745,5,0.331700303892771,0.000294362234346118,0.00598630055746604,0.00782434665704453,0.654194686658372
"NDAR_INVCRLTE0K4",4746,5,0.0443006969848404,0.0762643370212982,2.23735775686913e-05,2.92436410241775e-05,0.879383348775269
"NDAR_INVCRM6V6NX",4747,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCRU3H91G",4748,1,0.582165942034161,4.48560386165445e-06,0.0637630648687207,0.0833401051300674,0.27072640236319
"NDAR_INVCRY0YLTV",4749,1,0.883569911195394,2.96271640428619e-08,0.0494662315918564,0.0646546662383382,0.00230916134724707
"NDAR_INVCT178KT0",4750,4,1.3951976406965e-05,7.2254158217734e-11,0.429523671560864,0.561361399422383,0.00910097696809221
"NDAR_INVCT1P8L38",4751,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCT3X58XN",4752,4,0.00190664975132911,5.2057503705594e-14,0.43261124116292,0.565417363070441,6.47460152584371e-05
"NDAR_INVCT4DY62X",4753,4,0.00121457316158257,9.92593651819788e-10,0.41965013143903,0.548472826699651,0.0306624677071432
"NDAR_INVCT6229CR",4754,4,0.0295373924138715,2.2646398120857e-08,0.359050354595955,0.469277945437229,0.142134284906546
"NDAR_INVCT6N4C6Y",4755,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCT6XB4BR",4756,4,5.55987816622266e-06,5.14685871650397e-14,0.433107230385916,0.566044091184188,0.000843118551679008
"NDAR_INVCTCGHXFZ",4757,1,0.480425079619836,5.91224508043591e-07,0.175194519836354,0.228983803065143,0.115396006254159
"NDAR_INVCTDL9XAC",4758,5,2.48559903992417e-06,0.000605006054591944,7.90274054638139e-07,1.03288913492608e-06,0.999390685183179
"NDAR_INVCTFL718M",4759,4,0.00148187360187299,1.00383979698071e-10,0.41760620534416,0.545798419998822,0.0351135009547615
"NDAR_INVCTH2AK0B",4760,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCTHR2CNF",4761,4,7.01701798770226e-06,2.62039731431299e-12,0.392038897305193,0.5123646054643,0.0955894802098982
"NDAR_INVCTJXAVJ2",4762,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCTLNR3G6",4763,5,0.0057935397347415,0.000283062316891139,0.000299637141882079,0.000391632402398391,0.993232128404087
"NDAR_INVCTM83NPV",4764,1,0.879019951115296,1.05966286270549e-10,0.0524165456833533,0.0685109421244314,5.25609709529812e-05
"NDAR_INVCTNP7R5Z",4765,4,4.08123026407853e-05,1.77711567274742e-11,0.432452568856661,0.565190159451825,0.0023164593711021
"NDAR_INVCTUNLN80",4766,4,0.0114524561011746,1.78750829593976e-10,0.424857131728791,0.555285559408698,0.00840485258258605
"NDAR_INVCTVENUN4",4767,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCTWB1W45",4768,4,0.00112689057966689,5.91880038595238e-11,0.43159308670928,0.564080811472363,0.00319921117950221
"NDAR_INVCTY8WJMJ",4769,5,0.0782108704522439,0.000106139364066111,0.00642185022635454,0.00839354387928585,0.90686759607805
"NDAR_INVCU04NHFZ",4770,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCU05ND45",4771,4,0.000179491029237562,4.15606107939331e-15,0.43336920257616,0.566399595454318,5.17109402808237e-05
"NDAR_INVCU0FZ4FB",4772,5,0.0312787049843466,5.81193695556116e-06,0.0318331878071866,0.0416063173055218,0.895275977965989
"NDAR_INVCU4L4APH",4773,5,0.419973791283791,7.55491335138235e-05,0.0171459978085692,0.0224104614286557,0.54039420034547
"NDAR_INVCU8GZZV0",4774,4,4.7666855331484e-06,5.35333940467125e-19,0.433472197621941,0.566521840230986,1.19546154035242e-06
"NDAR_INVCU8K037T",4775,4,0.00134706882533297,3.04207617379072e-13,0.432818829400548,0.565685546584479,0.000148555189335691
"NDAR_INVCUABM4D8",4776,4,4.39305182373247e-05,2.24622235877549e-11,0.395845324206322,0.517347375850374,0.0867633694026042
"NDAR_INVCUCX0GFM",4777,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCUDZ40WZ",4778,4,4.62408939377797e-06,8.29692065713324e-17,0.433457271263093,0.566501677417837,3.64272296758305e-05
"NDAR_INVCUF36WP2",4779,4,0.0275228132377687,2.53982529933207e-09,0.419162553287144,0.547845335376625,0.00546929555863648
"NDAR_INVCUGYRU5T",4780,4,2.94218819313021e-05,2.45162846872057e-17,0.433460597444274,0.56650811613145,1.86454234408644e-06
"NDAR_INVCUHZ4YBK",4781,1,0.966309926575609,0.000605669002692457,0.000859999099198531,0.00112407159096825,0.0311003337315317
"NDAR_INVCUJ4YKJ3",4782,4,0.0001662990445136,2.80373490195356e-07,0.414433707912614,0.541641784868733,0.0437579278006495
"NDAR_INVCUNJD89E",4783,4,0.000238977658052105,9.88340384697303e-12,0.42688805835058,0.557925665955482,0.0149472980260028
"NDAR_INVCUPEY1Z0",4784,2,0.0597681095796798,0.940217618005802,2.57207458466323e-09,3.36207637786605e-09,1.42664803671055e-05
"NDAR_INVCURLTGW2",4785,1,0.503785403287969,3.18022007887226e-09,0.213967116314688,0.279661861907355,0.00258561530976764
"NDAR_INVCURU4G26",4786,4,0.00954580234865631,1.1750900084997e-09,0.404204969634188,0.528289452507936,0.0579597743341298
"NDAR_INVCUTYZFH7",4787,4,0.000161715881307603,4.33523627942718e-16,0.433393335877705,0.566429585913666,1.53623273211889e-05
"NDAR_INVCUWEV7K6",4788,4,0.0894412626478614,1.83626796712211e-10,0.39389433801913,0.514825444466672,0.00183895468270997
"NDAR_INVCUYYHH2D",4789,1,0.669978595763595,0.0114918065442178,0.00137442675325426,0.00179646210631681,0.315358708832616
"NDAR_INVCV07Y8GY",4790,4,3.63556869760183e-06,2.15191685612733e-17,0.433464339651454,0.566508256136629,2.3768643219401e-05
"NDAR_INVCV0BAW89",4791,4,3.63556869760183e-06,2.15191685612733e-17,0.433464339651454,0.566508256136629,2.3768643219401e-05
"NDAR_INVCV5P454F",4792,4,0.00335354150780061,5.36570525777251e-10,0.427896269942269,0.559254825051571,0.00949536296178958
"NDAR_INVCV5U8ZJ8",4793,4,2.87840540059657e-05,7.29097836751891e-15,0.433432098314567,0.566470264948691,6.88526827285595e-05
"NDAR_INVCV6DK10M",4794,2,0.168446168414329,0.831463996345955,8.34663815869957e-07,1.09098896075003e-06,8.79095869388925e-05
"NDAR_INVCVAAN2Y5",4795,4,5.80677287147899e-05,2.32861418700637e-14,0.433165582538786,0.566125285235685,0.000651064496791216
"NDAR_INVCVAXRBP7",4796,1,0.619813334286585,0.303866668030451,2.20557790611689e-05,2.88289307767338e-05,0.0762691129731268
